#Linear Position. Run #1
#Time ( s )	Linear Position ( m )
33.9750	7.477
34.0000	7.477
34.0250	7.440
34.0500	7.253
34.0750	7.215
34.1000	7.365
34.1250	7.440
34.1500	7.440
34.1750	7.402
34.2000	7.103
34.2250	6.767
34.2500	6.617
34.2750	6.991
34.3000	7.440
34.3250	7.253
34.3500	6.542
34.3750	6.393
34.4000	7.103
34.4250	7.851
34.4500	7.851
34.4750	7.776
34.5000	7.776
34.5250	7.514
34.5500	6.767
34.5750	5.982
34.6000	4.748
34.6250	3.776
34.6500	2.692
34.6750	1.122
34.7000	-0.449
34.7250	-1.720
34.7500	-3.103
34.7750	-4.449
34.8000	-5.608
34.8250	-6.505
34.8500	-7.178
34.8750	-8.113
34.9000	-9.010
34.9250	-9.832
34.9500	-10.767
34.9750	-11.776
35.0000	-12.786
35.0250	-13.683
35.0500	-14.804
35.0750	-15.627
35.1000	-15.515
35.1250	-14.879
35.1500	-13.758
35.1750	-12.823
35.2000	-12.449
35.2250	-12.374
35.2500	-12.262
35.2750	-12.038
35.3000	-11.814
35.3250	-11.814
35.3500	-11.814
35.3750	-11.814
35.4000	-12.038
35.4250	-12.300
35.4500	-12.449
35.4750	-12.337
35.5000	-12.225
35.5250	-12.188
35.5500	-12.412
35.5750	-12.711
35.6000	-13.085
35.6250	-13.459
35.6500	-13.720
35.6750	-13.758
35.7000	-13.459
35.7250	-13.010
35.7500	-12.487
35.7750	-11.776
35.8000	-10.804
35.8250	-9.571
35.8500	-8.262
35.8750	-7.066
35.9000	-6.019
35.9250	-5.047
35.9500	-4.150
35.9750	-3.477
36.0000	-2.991
36.0250	-2.393
36.0500	-1.869
36.0750	-1.458
36.1000	-1.271
36.1250	-0.972
36.1500	-0.598
36.1750	-0.262
36.2000	0.037
36.2250	0.224
36.2500	0.523
36.2750	0.972
36.3000	1.383
36.3250	1.682
36.3500	1.832
36.3750	1.981
36.4000	2.168
36.4250	2.467
36.4500	2.804
36.4750	3.140
36.5000	3.439
36.5250	3.776
36.5500	4.075
36.5750	4.262
36.6000	4.411
36.6250	4.524
36.6500	4.748
36.6750	5.084
36.7000	5.346
36.7250	5.383
36.7500	5.271
36.7750	5.159
36.8000	5.047
36.8250	5.010
36.8500	4.860
36.8750	4.561
36.9000	4.150
36.9250	3.552
36.9500	3.028
36.9750	2.393
37.0000	1.458
37.0250	0.374
37.0500	-0.598
37.0750	-1.533
37.1000	-2.355
37.1250	-3.140
37.1500	-3.626
37.1750	-3.776
37.2000	-3.851
37.2250	-3.851
37.2500	-3.851
37.2750	-3.888
37.3000	-4.038
37.3250	-4.150
37.3500	-4.150
37.3750	-4.038
37.4000	-3.851
37.4250	-3.589
37.4500	-3.215
37.4750	-2.766
37.5000	-2.355
37.5250	-1.944
37.5500	-1.495
37.5750	-1.009
37.6000	-0.636
37.6250	-0.411
37.6500	-0.224
37.6750	-0.075
37.7000	-0.075
37.7250	-0.224
37.7500	-0.374
37.7750	-0.411
