#Linear Position. Run #2
#Time ( s )	Linear Position ( m )
24.3750	-14.393
24.4000	-14.431
24.4250	-14.468
24.4500	-14.468
24.4750	-14.468
24.5000	-14.468
24.5250	-14.468
24.5500	-14.468
24.5750	-14.468
24.6000	-14.468
24.6250	-14.468
24.6500	-14.468
24.6750	-14.431
24.7000	-14.431
24.7250	-14.393
24.7500	-14.318
24.7750	-14.244
24.8000	-14.132
24.8250	-14.019
24.8500	-13.907
24.8750	-13.795
24.9000	-13.683
24.9250	-13.608
24.9500	-13.533
24.9750	-13.421
25.0000	-13.384
25.0250	-13.309
25.0500	-13.272
25.0750	-13.234
25.1000	-13.197
25.1250	-13.122
25.1500	-13.085
25.1750	-13.047
25.2000	-13.010
25.2250	-13.010
25.2500	-13.010
25.2750	-13.010
25.3000	-13.010
25.3250	-13.010
25.3500	-13.010
25.3750	-13.010
25.4000	-13.010
25.4250	-13.010
25.4500	-13.047
25.4750	-13.085
25.5000	-13.085
25.5250	-13.160
25.5500	-13.197
25.5750	-13.272
25.6000	-13.384
25.6250	-13.459
25.6500	-13.571
25.6750	-13.683
25.7000	-13.795
25.7250	-13.870
25.7500	-13.945
25.7750	-14.019
25.8000	-14.094
25.8250	-14.132
25.8500	-14.206
25.8750	-14.244
25.9000	-14.318
25.9250	-14.356
25.9500	-14.393
25.9750	-14.431
26.0000	-14.468
26.0250	-14.468
26.0500	-14.468
26.0750	-14.468
26.1000	-14.468
26.1250	-14.468
26.1500	-14.468
26.1750	-14.468
26.2000	-14.468
26.2250	-14.468
26.2500	-14.431
26.2750	-14.393
26.3000	-14.356
26.3250	-14.318
26.3500	-14.206
26.3750	-14.132
26.4000	-14.019
26.4250	-13.907
26.4500	-13.795
26.4750	-13.683
26.5000	-13.571
26.5250	-13.496
26.5500	-13.421
26.5750	-13.384
26.6000	-13.309
26.6250	-13.272
26.6500	-13.234
26.6750	-13.160
26.7000	-13.122
26.7250	-13.085
26.7500	-13.047
26.7750	-13.010
26.8000	-13.010
26.8250	-13.010
26.8500	-13.010
26.8750	-13.010
26.9000	-13.010
26.9250	-13.010
26.9500	-13.010
26.9750	-13.010
27.0000	-13.047
27.0250	-13.047
27.0500	-13.085
27.0750	-13.085
27.1000	-13.160
27.1250	-13.234
27.1500	-13.272
27.1750	-13.384
27.2000	-13.496
27.2250	-13.608
27.2500	-13.683
27.2750	-13.795
27.3000	-13.870
27.3250	-13.945
27.3500	-14.019
27.3750	-14.094
27.4000	-14.132
27.4250	-14.206
27.4500	-14.244
27.4750	-14.318
27.5000	-14.356
27.5250	-14.393
27.5500	-14.431
27.5750	-14.468
27.6000	-14.468
27.6250	-14.468
27.6500	-14.468
27.6750	-14.468
27.7000	-14.468
27.7250	-14.468
27.7500	-14.468
27.7750	-14.468
27.8000	-14.468
27.8250	-14.431
27.8500	-14.393
27.8750	-14.356
27.9000	-14.281
27.9250	-14.206
27.9500	-14.132
27.9750	-14.019
28.0000	-13.907
28.0250	-13.795
28.0500	-13.683
28.0750	-13.571
28.1000	-13.496
28.1250	-13.421
28.1500	-13.346
28.1750	-13.272
28.2000	-13.234
28.2250	-13.197
28.2500	-13.160
28.2750	-13.122
28.3000	-13.085
28.3250	-13.047
28.3500	-13.047
28.3750	-13.010
28.4000	-13.010
28.4250	-13.010
28.4500	-13.010
28.4750	-13.010
28.5000	-13.010
28.5250	-13.010
28.5500	-13.010
28.5750	-13.047
28.6000	-13.047
28.6250	-13.085
28.6500	-13.122
28.6750	-13.160
28.7000	-13.234
28.7250	-13.272
28.7500	-13.384
28.7750	-13.496
28.8000	-13.571
28.8250	-13.683
28.8500	-13.795
28.8750	-13.907
28.9000	-13.982
28.9250	-14.019
28.9500	-14.094
28.9750	-14.132
29.0000	-14.206
29.0250	-14.244
29.0500	-14.318
29.0750	-14.356
29.1000	-14.393
